country,points,price,province,taster_name,title,variety,winery
US,86,25,California,Virginie Boone,Freemark Abbey 2016 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Freemark Abbey
US,87,17,California,Virginie Boone,Frei Brothers 2014 Reserve Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Frei Brothers
US,88,17,California,Virginie Boone,Frei Brothers 2015 Reserve Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Frei Brothers
US,89,25,California,Virginie Boone,Fritz 2013 Estate Grown Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,Fritz
US,86,25,California,Virginie Boone,Fritz 2015 Estate Grown Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,Fritz
US,90,24,California,Virginie Boone,Frostwatch 2014 Kismet Sauvignon Blanc (Bennett Valley),Sauvignon Blanc,Frostwatch
US,89,15,California,Matt Kettmann,Gainey 2013 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Gainey
US,93,19,California,Matt Kettmann,Gainey 2014 Limited Selection Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Gainey
US,90,15,California,Matt Kettmann,Gainey 2014 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Gainey
US,92,19,California,Matt Kettmann,Gainey 2015 Limited Selection Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Gainey
US,88,15,California,Matt Kettmann,Gainey 2015 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Gainey
US,91,30,California,Virginie Boone,Galerie 2013 Equitem Sauvignon Blanc (Knights Valley),Sauvignon Blanc,Galerie
US,92,30,California,Virginie Boone,Galerie 2014 Naissance Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Galerie
US,94,30,California,Virginie Boone,Galerie 2015 Equitem Sauvignon Blanc (Knights Valley),Sauvignon Blanc,Galerie
US,92,30,California,Virginie Boone,Galerie 2015 Naissance Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Galerie
US,93,30,California,Virginie Boone,Galerie 2016 Equitem Sauvignon Blanc (Knights Valley),Sauvignon Blanc,Galerie
US,94,30,California,Virginie Boone,Galerie 2016 Naissance Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Galerie
US,89,20,California,Jim Gordon,Galvan 2015 Russo Family Vineyard Sauvignon Blanc (Solano County),Sauvignon Blanc,Galvan
US,91,28,California,Virginie Boone,Gary Farrell 2014 Russian River Selection Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Gary Farrell
US,88,22,California,Virginie Boone,Geyser Peak 2014 River Ranches Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Geyser Peak
US,86,12,California,Jim Gordon,Geyser Peak 2014 Sauvignon Blanc (California),Sauvignon Blanc,Geyser Peak
US,84,22,California,Virginie Boone,Geyser Peak 2015 River Ranches Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Geyser Peak
US,85,12,California,Jim Gordon,Geyser Peak 2015 Sauvignon Blanc (California),Sauvignon Blanc,Geyser Peak
US,84,22,California,Virginie Boone,Geyser Peak 2016 River Ranches Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Geyser Peak
US,87,12,California,Jim Gordon,Geyser Peak 2016 Sauvignon Blanc (California),Sauvignon Blanc,Geyser Peak
US,92,18,California,Virginie Boone,Gibbs 2016 Centa Vineyard Sauvignon Blanc (St. Helena),Sauvignon Blanc,Gibbs
US,90,16,California,Virginie Boone,Girard 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Girard
US,91,18,California,Virginie Boone,Girard 2014 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Girard
US,88,18,California,Virginie Boone,Girard 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Girard
US,87,26,California,Virginie Boone,Glenwood Cellars 2013 Sauvignon Blanc (Sonoma Coast),Sauvignon Blanc,Glenwood Cellars
US,87,28,California,Matt Kettmann,Grassini 2013 Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Grassini
US,91,28,California,Matt Kettmann,Grassini 2014 Estate Grown Estate Bottled Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Grassini
US,92,45,California,Matt Kettmann,Grassini 2014 Reserve Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Grassini
US,92,28,California,Matt Kettmann,Grassini 2015 Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Grassini
US,91,28,California,Matt Kettmann,Grassini 2016 Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Grassini
US,86,15,California,Virginie Boone,Graziano 2012 Sauvignon Blanc (Mendocino County),Sauvignon Blanc,Graziano
US,86,15,California,Jim Gordon,Graziano 2013 Sauvignon Blanc (Mendocino County),Sauvignon Blanc,Graziano
US,89,15,California,Jim Gordon,Graziano 2014 Sauvignon Blanc (Mendocino County),Sauvignon Blanc,Graziano
US,89,16,California,Jim Gordon,Great American Wine Company 2014 Sauvignon Blanc (California),Sauvignon Blanc,Great American Wine Company
US,81,14,California,Virginie Boone,Green Truck 2008 Sauvignon Blanc (Lake County),Sauvignon Blanc,Green Truck
US,81,14,California,Virginie Boone,Green Truck 2011 Sauvignon Blanc (Lake County),Sauvignon Blanc,Green Truck
US,89,18,California,Virginie Boone,Greenwood Ridge 2012 Sauvignon Blanc (Anderson Valley),Sauvignon Blanc,Greenwood Ridge
US,90,30,California,Virginie Boone,Grey Stack 2015 Rosemary's Block Dry Stack Vineyard Sauvignon Blanc (Bennett Valley),Sauvignon Blanc,Grey Stack
US,93,30,California,Virginie Boone,Grey Stack 2016 Dry Stack Vineyard Rosemary's Block Sauvignon Blanc (Bennett Valley),Sauvignon Blanc,Grey Stack
US,85,34,California,Virginie Boone,Greyscale 2014 Cuvée Blanc Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Greyscale
US,85,55,California,Virginie Boone,Grgich Hills 2013 Miljenko's Selection Essence Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Grgich Hills
US,93,55,California,Virginie Boone,Grgich Hills 2014 Miljenko's Selection Essence Estate Grown Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Grgich Hills
US,92,55,California,Virginie Boone,Grgich Hills 2015 Essence Miljenko's Selection Estate Grown Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Grgich Hills
US,91,45,California,Virginie Boone,Grieve 2013 Grieve Family Vineyard Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Grieve
US,92,30,California,Virginie Boone,Grieve 2014 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Grieve
US,91,48,California,Matt Kettmann,Grimm's Bluff 2014 Reserve Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Grimm's Bluff
US,90,36,California,Matt Kettmann,Grimm's Bluff 2014 Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Grimm's Bluff
US,88,20,California,Virginie Boone,Groth 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Groth
US,91,21,California,Virginie Boone,Groth 2014 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Groth
US,90,21,California,Virginie Boone,Groth 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Groth
US,91,22,California,Virginie Boone,Groth 2016 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Groth
US,88,14,California,Virginie Boone,Guenoc 2010 Sauvignon Blanc (Lake County),Sauvignon Blanc,Guenoc
US,87,16,California,Virginie Boone,Guenoc 2012 Sauvignon Blanc (Lake County),Sauvignon Blanc,Guenoc
US,88,16,California,Jim Gordon,Guenoc 2013 Sauvignon Blanc (Lake County),Sauvignon Blanc,Guenoc
US,89,16,California,Jim Gordon,Guenoc 2015 Sauvignon Blanc (Lake County),Sauvignon Blanc,Guenoc
US,90,22,California,Virginie Boone,Gustafson Family 2014 Heritage Tree Vineyard Estate Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,Gustafson Family
US,91,30,California,Virginie Boone,Hall 2013 T Bar T Ranch Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,Hall
US,91,35,California,Virginie Boone,Hall 2014 T Bar T Ranch Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,Hall
US,91,24,California,Virginie Boone,Hall 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Hall
US,91,35,California,Virginie Boone,Halleck 2014 Little Sister Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Halleck
US,86,20,California,Virginie Boone,Hanna 2014 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Hanna
US,86,20,California,Virginie Boone,Hanna 2015 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Hanna
US,86,20,California,Virginie Boone,Hanna 2016 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Hanna
US,83,17,California,Virginie Boone,Hannah Nicole Vineyards 2010 Sauvignon Blanc (Contra Costa County),Sauvignon Blanc,Hannah Nicole Vineyards
US,86,26,California,Virginie Boone,Hannah Nicole Vineyards 2012 Sauvignon Blanc (Contra Costa County),Sauvignon Blanc,Hannah Nicole Vineyards
US,87,21,California,Matt Kettmann,Happy Canyon Vineyard 2012 Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Happy Canyon Vineyard
US,87,15,California,Matt Kettmann,Hayes Valley 2014 Sauvignon Blanc (Central Coast),Sauvignon Blanc,Hayes Valley
US,91,22,California,Virginie Boone,Heitz 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Heitz
US,92,23,California,Virginie Boone,Heitz 2016 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Heitz
US,86,18,California,Jim Gordon,Helwig 2015 Sauvignon Blanc (Shenandoah Valley (CA)),Sauvignon Blanc,Helwig
US,90,28,California,Virginie Boone,Herencia 2014 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Herencia
US,86,18,California,Virginie Boone,Heritance 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Heritance
US,87,18,California,Virginie Boone,Heritance 2014 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Heritance
US,88,14,California,Virginie Boone,Heron 2012 Sauvignon Blanc (Mendocino County),Sauvignon Blanc,Heron
US,90,28,California,Virginie Boone,Hersly 2014 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Hersly
US,87,25,California,Jim Gordon,High Valley Vineyard 2013 Sauvignon Blanc (High Valley),Sauvignon Blanc,High Valley Vineyard
US,90,25,California,Jim Gordon,High Valley Vineyard 2015 Sauvignon Blanc (High Valley),Sauvignon Blanc,High Valley Vineyard
US,88,24,California,Jim Gordon,High Valley Vineyard 2016 Sauvignon Blanc (High Valley),Sauvignon Blanc,High Valley Vineyard
US,87,14,California,Virginie Boone,Highway 12 2015 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,Highway 12
US,90,28,California,Virginie Boone,Honig 2013 Reserve Sauvignon Blanc (Rutherford),Sauvignon Blanc,Honig
US,89,17,California,Virginie Boone,Honig 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Honig
US,84,17,California,Virginie Boone,Honig 2014 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Honig
US,91,40,California,Jim Gordon,Hourglass 2013 Estate Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Hourglass
US,91,40,California,Jim Gordon,Hourglass 2014 Estate Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Hourglass
US,90,14,California,Virginie Boone,Husch 2011 Sauvignon Blanc (Mendocino),Sauvignon Blanc,Husch
US,89,14,California,Jim Gordon,Husch 2013 La Ribera Vineyards Sauvignon Blanc (Mendocino),Sauvignon Blanc,Husch
US,91,14,California,Jim Gordon,Husch 2014 La Ribera Vineyards Sauvignon Blanc (Mendocino),Sauvignon Blanc,Husch
US,89,15,California,Jim Gordon,Husch 2015 Sauvignon Blanc (Mendocino),Sauvignon Blanc,Husch
US,88,15,California,Jim Gordon,Husch 2016 La Ribera Vineyards Sauvignon Blanc (Mendocino),Sauvignon Blanc,Husch
US,87,24,California,Matt Kettmann,Ibarra 2013 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Ibarra
US,93,55,California,Virginie Boone,Illumination 2015 Sauvignon Blanc (Napa County-Sonoma County),Sauvignon Blanc,Illumination
US,84,18,California,Matt Kettmann,Indigené 2012 Estate Sauvignon Blanc (Carmel Valley),Sauvignon Blanc,Indigené
US,84,11,California,Virginie Boone,Insatiable 2011 Sauvignon Blanc (Mendocino County),Sauvignon Blanc,Insatiable
US,88,24,California,Virginie Boone,J. Lohr 2013 Carol's Vineyard Sauvignon Blanc (St. Helena),Sauvignon Blanc,J. Lohr
US,90,14,California,Matt Kettmann,J. Lohr 2013 Flume Crossing Sauvignon Blanc (Arroyo Seco),Sauvignon Blanc,J. Lohr
US,88,24,California,Virginie Boone,J. Lohr 2014 Carol's Vineyard Sauvignon Blanc (St. Helena),Sauvignon Blanc,J. Lohr
US,89,14,California,Matt Kettmann,J. Lohr 2014 Flume Crossing Sauvignon Blanc (Arroyo Seco),Sauvignon Blanc,J. Lohr
US,89,14,California,Matt Kettmann,J. Lohr 2015 Flume Crossing Sauvignon Blanc (Arroyo Seco),Sauvignon Blanc,J. Lohr
US,88,19,California,Virginie Boone,J. Rickards 2013 Croft Vineyard Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,J. Rickards
US,88,21,California,Virginie Boone,J. Rickards 2014 Croft Vineyard Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,J. Rickards
US,86,50,California,Virginie Boone,Jack 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Jack
US,89,28,California,Matt Kettmann,Jamie Slone Wines 2014 Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Jamie Slone Wines
US,90,28,California,Virginie Boone,Jamieson Ranch 2015 Silver Spur Limited Production Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Jamieson Ranch
US,86,18,California,Matt Kettmann,Jason-Stephens 2013 Sauvignon Blanc (Central Coast),Sauvignon Blanc,Jason-Stephens
US,90,16,California,Virginie Boone,Jax 2015 Y3 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Jax
US,86,16,California,Virginie Boone,Jax 2016 Y3 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Jax
US,89,15,California,Virginie Boone,Jaxon Keys 2009 Sauvignon Blanc (Mendocino County),Sauvignon Blanc,Jaxon Keys
US,83,18,California,Jim Gordon,Jaxon Keys 2014 Estate Grown Cecil Keys Vineyard Sauvignon Blanc (Mendocino),Sauvignon Blanc,Jaxon Keys
US,88,40,California,Virginie Boone,Jericho Canyon Vineyard 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Jericho Canyon Vineyard
US,91,35,California,Virginie Boone,Joseph Phelps 2013 Estate Grown Sauvignon Blanc (St. Helena),Sauvignon Blanc,Joseph Phelps
US,92,35,California,Virginie Boone,Joseph Phelps 2014 Sauvignon Blanc (St. Helena),Sauvignon Blanc,Joseph Phelps
US,93,35,California,Virginie Boone,Joseph Phelps 2015 Estate Grown Sauvignon Blanc (St. Helena),Sauvignon Blanc,Joseph Phelps
US,93,40,California,Virginie Boone,Joseph Phelps 2016 Estate Grown Sauvignon Blanc (St. Helena),Sauvignon Blanc,Joseph Phelps
US,87,13,California,Virginie Boone,Josh Cellars 2012 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,Josh Cellars
US,91,26,California,Matt Kettmann,Joullian 2013 Reserve Sauvignon Blanc (Monterey),Sauvignon Blanc,Joullian
US,87,26,California,Matt Kettmann,Joullian 2014 Family Reserve Sauvignon Blanc (Carmel Valley),Sauvignon Blanc,Joullian
US,90,29,California,Matt Kettmann,Joullian 2015 Sauvignon Blanc (Carmel Valley),Sauvignon Blanc,Joullian
US,86,32,California,Virginie Boone,Judd's Hill 2016 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Judd's Hill
US,86,35,California,Virginie Boone,Judge Palmer 2013 Ellis Alden Vineyard Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,Judge Palmer
US,92,32,California,Virginie Boone,Judge Palmer 2015 Ellis Alden Vineyard Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,Judge Palmer
US,84,14,California,Matt Kettmann,Justin 2013 Sauvignon Blanc (Paso Robles),Sauvignon Blanc,Justin
US,88,14,California,Matt Kettmann,Justin 2016 Sauvignon Blanc (Central Coast),Sauvignon Blanc,Justin
US,88,25,California,Matt Kettmann,Kaena 2013 La Presa Vineyard Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Kaena
US,88,26,California,Virginie Boone,Kalaris 2013 Kalaris Family Vineyard Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Kalaris
US,87,24,California,Virginie Boone,Keating 2014 Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,Keating
US,92,30,California,Virginie Boone,Kelleher 2014 Block 21 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Kelleher
US,90,30,California,Virginie Boone,Kelleher 2015 Block 21 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Kelleher
US,87,13,California,Jim Gordon,Kendall-Jackson 2013 Avant Sauvignon Blanc (California),Sauvignon Blanc,Kendall-Jackson
US,86,13,California,Jim Gordon,Kendall-Jackson 2014 Vintner's Reserve Sauvignon Blanc (California),Sauvignon Blanc,Kendall-Jackson
US,89,13,California,Jim Gordon,Kendall-Jackson 2015 Vintner's Reserve Sauvignon Blanc (California),Sauvignon Blanc,Kendall-Jackson
US,90,24,California,Virginie Boone,Kenefick Ranch 2014 Estate Grown Sauvignon Blanc (Calistoga),Sauvignon Blanc,Kenefick Ranch
US,93,24,California,Virginie Boone,Kenefick Ranch 2015 Estate Grown Sauvignon Blanc (Calistoga),Sauvignon Blanc,Kenefick Ranch
US,86,24,California,Virginie Boone,Kenefick Ranch 2016 Estate Grown Sauvignon Blanc (Calistoga),Sauvignon Blanc,Kenefick Ranch
US,88,13,California,Virginie Boone,Kenwood 2014 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,Kenwood
US,93,22,California,Virginie Boone,Kenwood 2015 Six Ridges Sauvignon Blanc (Sonoma Coast),Sauvignon Blanc,Kenwood
US,90,24,California,Matt Kettmann,Kitá 2013 Camp 4 Vineyard Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Kitá
US,90,24,California,Matt Kettmann,Kitá 2016 Camp 4 Vineyard Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Kitá
US,90,20,California,Virginie Boone,Kivelstadt Cellars 2016 The Family Secret Indian Springs Ranch Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,Kivelstadt Cellars
US,91,40,California,Virginie Boone,Knights Bridge 2015 Pont de Chevalier Sauvignon Blanc (Knights Valley),Sauvignon Blanc,Knights Bridge
US,88,19,California,Matt Kettmann,Koehler 2014 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Koehler
US,87,20,California,Virginie Boone,Kokomo 2013 Timber Crest Vineyard Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,Kokomo
US,86,22,California,Virginie Boone,Kokomo 2015 Timber Crest Vineyard Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,Kokomo
US,89,30,California,Virginie Boone,Kristodd 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Kristodd
US,89,17,California,Virginie Boone,Kunde 2013 Magnolia Lane Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,Kunde
US,88,25,California,Virginie Boone,Kunde 2014 Block 4SB20 Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,Kunde
US,88,17,California,Virginie Boone,Kunde 2014 Magnolia Lane Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,Kunde
US,90,25,California,Virginie Boone,Kunde 2015 Block 4SB20 Estate Grown Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,Kunde
US,87,17,California,Virginie Boone,Kunde 2015 Magnolia Lane Estate Grown Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,Kunde
US,91,24,California,Matt Kettmann,La Honda Winery 2016 Sauvignon Blanc (Santa Cruz Mountains),Sauvignon Blanc,La Honda Winery
US,86,30,California,Virginie Boone,Ladera 2016 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Ladera
US,90,20,California,Jim Gordon,Lake and Vine Cellars 2014 Sauvignon Blanc (Lake County),Sauvignon Blanc,Lake and Vine Cellars
US,92,30,California,Virginie Boone,Lancaster 2013 Samantha's Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,Lancaster
US,91,30,California,Virginie Boone,Lancaster 2014 Samantha's Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,Lancaster
US,90,30,California,Virginie Boone,Lancaster 2015 Samantha's Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,Lancaster
US,89,15,California,Virginie Boone,LangeTwins 2012 Estate Grown Musqué Clone Sauvignon Blanc (Lodi),Sauvignon Blanc,LangeTwins
US,87,25,California,Virginie Boone,Langtry 2012 Lillie Vineyard Sauvignon Blanc (Guenoc Valley),Sauvignon Blanc,Langtry
US,86,25,California,Jim Gordon,Langtry 2014 Lillie Vineyard Sauvignon Blanc (Guenoc Valley),Sauvignon Blanc,Langtry
US,86,14,California,Virginie Boone,Lava Cap 2009 Estate Sauvignon Blanc (El Dorado),Sauvignon Blanc,Lava Cap
US,90,18,California,Jim Gordon,Lava Cap 2015 Estate Bottled Sauvignon Blanc (El Dorado),Sauvignon Blanc,Lava Cap
US,88,18,California,Jim Gordon,Lava Cap 2016 Sauvignon Blanc (El Dorado),Sauvignon Blanc,Lava Cap
US,81,12,California,Jim Gordon,Layer Cake 2014 Sauvignon Blanc (California),Sauvignon Blanc,Layer Cake
US,86,13,California,Jim Gordon,Layer Cake 2015 Sauvignon Blanc (California),Sauvignon Blanc,Layer Cake
US,88,24,California,Jim Gordon,Le Mulet Rouge 2016 Estate Sauvignon Blanc (Fiddletown),Sauvignon Blanc,Le Mulet Rouge
US,87,12,California,Jim Gordon,Leese-Fitch 2015 Sauvignon Blanc (California),Sauvignon Blanc,Leese-Fitch
US,87,29,California,Virginie Boone,Leto 2013 The Hidden One Old Vine Sauvignon Blanc (St. Helena),Sauvignon Blanc,Leto
US,87,22,California,Virginie Boone,Leto 2015 The Hidden One Sauvignon Blanc (St. Helena),Sauvignon Blanc,Leto
US,90,17,California,Virginie Boone,Liberated 2014 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,Liberated
US,90,17,California,Jim Gordon,Liberated 2015 Sauvignon Blanc (North Coast),Sauvignon Blanc,Liberated
US,85,18,California,Matt Kettmann,Lincourt 2013 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Lincourt
US,87,18,California,Matt Kettmann,Lincourt 2014 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Lincourt
US,87,10,California,Virginie Boone,Line 39 2010 Sauvignon Blanc (Lake County),Sauvignon Blanc,Line 39
US,85,10,California,Virginie Boone,Line 39 2011 Sauvignon Blanc (Lake County),Sauvignon Blanc,Line 39
US,87,10,California,Virginie Boone,Line 39 2012 Sauvignon Blanc (Lake County),Sauvignon Blanc,Line 39
US,83,12,California,Jim Gordon,Line 39 2014 Sauvignon Blanc (California),Sauvignon Blanc,Line 39
US,91,30,California,Virginie Boone,Little Giant 2016 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Little Giant
US,83,30,California,Jim Gordon,Loft 2013 Sauvignon Blanc (North Coast),Sauvignon Blanc,Loft
US,81,25,California,Jim Gordon,Loft 2014 Sauvignon Blanc (California),Sauvignon Blanc,Loft
US,85,25,California,Jim Gordon,Loft 2015 Sauvignon Blanc (California),Sauvignon Blanc,Loft
US,90,22,California,Virginie Boone,Long Meadow Ranch 2015 Sauvignon Blanc (Rutherford),Sauvignon Blanc,Long Meadow Ranch
US,89,20,California,Virginie Boone,Longboard 2013 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Longboard
US,88,20,California,Virginie Boone,Longboard 2014 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Longboard
US,89,20,California,Jim Gordon,Longboard 2016 Sauvignon Blanc (North Coast),Sauvignon Blanc,Longboard
US,89,18,California,Matt Kettmann,Lucas & Lewellen 2014 Estate Sauvignon Blanc (Santa Barbara County),Sauvignon Blanc,Lucas & Lewellen
US,87,18,California,Matt Kettmann,Lucas & Lewellen 2015 Sauvignon Blanc (Santa Barbara County),Sauvignon Blanc,Lucas & Lewellen
US,89,18,California,Matt Kettmann,Lucas & Lewellen 2016 Sauvignon Blanc (Santa Barbara County),Sauvignon Blanc,Lucas & Lewellen
US,88,23,California,Matt Kettmann,Luna Hart 2016 Faith Vineyard Sauvignon Blanc,Sauvignon Blanc,Luna Hart
US,90,25,California,Virginie Boone,MacLaren 2013 Lee's Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,MacLaren
US,93,28,California,Virginie Boone,MacLaren 2014 Lee's Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,MacLaren
US,90,28,California,Virginie Boone,MacLaren 2015 Lee's Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,MacLaren
US,92,30,California,Virginie Boone,MacLaren 2016 Lee's Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,MacLaren
US,90,24,California,Virginie Boone,MacLeod 2016 Indian Springs Ranch Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,MacLeod
US,88,28,California,Virginie Boone,MacLeod 2016 Marie's Cuvée Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,MacLeod
US,88,15,California,Matt Kettmann,Maddalena 2014 Sauvignon Blanc (Paso Robles),Sauvignon Blanc,Maddalena
US,90,30,California,Virginie Boone,Madrigal 2014 Estate Reserve Sauvignon Blanc (Calistoga),Sauvignon Blanc,Madrigal
US,83,21,California,Virginie Boone,Magic Door 2016 Sauvignon Blanc (Oakville),Sauvignon Blanc,Magic Door
US,89,28,California,Matt Kettmann,Magna Mater 2013 Vogelzang Vineyard Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Magna Mater
US,90,28,California,Matt Kettmann,Magna Mater 2014 Vogelzang Vineyard Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Magna Mater
US,90,32,California,Virginie Boone,Maisonry 2013 Hudson Vineyard Sans Chêne Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Maisonry
US,90,29,California,Virginie Boone,Malk 2014 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Malk
US,86,30,California,Virginie Boone,Malk 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Malk
US,83,13,California,Jim Gordon,Manifesto! 2013 Sauvignon Blanc (North Coast),Sauvignon Blanc,Manifesto!
US,91,21,California,Matt Kettmann,Margerum 2013 Sybarite Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Margerum
US,90,36,California,Matt Kettmann,Margerum 2014 D Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Margerum
US,91,21,California,Matt Kettmann,Margerum 2014 Sybarite Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Margerum
US,92,36,California,Matt Kettmann,Margerum 2015 D Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Margerum
US,88,21,California,Matt Kettmann,Margerum 2015 Sybarite Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Margerum
US,86,16,California,Jim Gordon,Marilyn 2015 Sauvignon Blonde Sauvignon Blanc (Lake County),Sauvignon Blanc,Marilyn
